Year,Month,Group,Unit,Inflation Deflator,Adult Population,Working Age Population,Household Population,Real Total Factor Income,Real Factor Income Share,Real Factor Income Per Unit Growth,Real Factor Income Per Unit
1984,2,Middle 40%,Adults,0.4064835,66164797.6,55125390.69,45693393.08,4.03E+12,0.490507765,0.082546099,60949.99226
1984,3,Middle 40%,Adults,0.40761894,66258191.51,55202248.94,45760407.76,4.06E+12,0.489648123,0.087227802,61213.58355
1984,4,Middle 40%,Adults,0.40893438,66353244.06,55280488.8,45828568.69,4.08E+12,0.489571353,0.093372108,61559.52304
1984,5,Middle 40%,Adults,0.40936419,66441201.81,55352817.62,45891829.9,4.09E+12,0.489824206,0.094391561,61616.9207
1984,6,Middle 40%,Adults,0.41016027,66514955.55,55413313.06,45945279.92,4.12E+12,0.489383699,0.099236011,61889.6751
1984,7,Middle 40%,Adults,0.41184503,66580923.35,55467322.5,45993350.66,4.12E+12,0.489891616,0.09916739,61885.81159
1984,8,Middle 40%,Adults,0.41335428,66641458.02,55516806.31,46037666.63,4.13E+12,0.488451698,0.099625474,61911.60282
1984,9,Middle 40%,Adults,0.41418207,66696715.31,55561894.48,46078334.85,4.15E+12,0.488001537,0.106082174,62275.13081
1984,10,Middle 40%,Adults,0.41545224,66758441.68,55612372.48,46123470.36,4.13E+12,0.486956467,0.098886119,61869.9753
1984,11,Middle 40%,Adults,0.41609362,66828618.83,55669890.86,46174443.14,4.15E+12,0.486730822,0.104185804,62168.36057
1984,12,Middle 40%,Adults,0.417101,66903895.12,55731657.28,46228938.22,4.17E+12,0.48626122,0.107069429,62330.71568
1985,1,Middle 40%,Adults,0.41879204,66983071.25,55797852.04,46300949.29,4.17E+12,0.485922856,0.105247218,62228.12074
1985,2,Middle 40%,Adults,0.42040667,67065382.4,55866658.27,46375124.69,4.16E+12,0.485872437,0.102673158,62083.19488
1985,3,Middle 40%,Adults,0.4217943,67151709.31,55938809.69,46452076.1,4.18E+12,0.486314766,0.105395822,62236.48754
1985,4,Middle 40%,Adults,0.42222759,67238031.11,56010956.85,46529024.13,4.18E+12,0.486201069,0.10447244,62184.49886
1985,5,Middle 40%,Adults,0.42300424,67318793.35,56078472.74,46602123.68,4.20E+12,0.485588085,0.107497241,62354.80255
1985,6,Middle 40%,Adults,0.42388311,67390500.87,56138445.72,46668950.02,4.22E+12,0.485649074,0.112608734,62642.59208
1985,7,Middle 40%,Adults,0.42461568,67455588.56,56192904.03,46731183.08,4.23E+12,0.484722662,0.113170876,62674.24209
1985,8,Middle 40%,Adults,0.42579311,67516064.16,56243520.14,46790209.26,4.24E+12,0.48427435,0.114211073,62732.8077
1985,9,Middle 40%,Adults,0.42636129,67572366.45,56290659.53,46846329.29,4.25E+12,0.484175737,0.117160976,62898.89447
1985,10,Middle 40%,Adults,0.42700034,67631481.04,56340141.49,46904384.8,4.25E+12,0.484472464,0.116274027,62848.95705
1985,11,Middle 40%,Adults,0.42796838,67697601.86,56395459.79,46967287.61,4.25E+12,0.484409455,0.114714606,62761.15785
1985,12,Middle 40%,Adults,0.42894304,67767209,56453682.24,47032600.15,4.28E+12,0.484753616,0.122217116,63183.56752
1986,1,Middle 40%,Adults,0.43023935,67839519.72,56504305.65,47113335.74,4.28E+12,0.484472183,0.120296804,63075.44923
1986,2,Middle 40%,Adults,0.43020335,67914477.2,56557135.07,47195904.71,4.29E+12,0.484275441,0.122438161,63196.01285
1986,3,Middle 40%,Adults,0.42986375,67992820.24,56612784.54,47280824.38,4.32E+12,0.484451433,0.12720218,63464.23879
1986,4,Middle 40%,Adults,0.43021044,68071464.5,56668684.92,47365953.14,4.30E+12,0.484389408,0.12215457,63180.04603
1986,5,Middle 40%,Adults,0.43165272,68145876.02,56721062.28,47448134.53,4.29E+12,0.484590967,0.118519455,62975.38012
1986,6,Middle 40%,Adults,0.43332115,68209784.33,56764700.03,47522994.11,4.29E+12,0.484829529,0.116384023,62855.15011
1986,7,Middle 40%,Adults,0.43291184,68267709.05,56803363.23,47593668.85,4.30E+12,0.484701624,0.119803674,63047.68483
1986,8,Middle 40%,Adults,0.4331421,68324067.69,56840729.41,47663232.49,4.33E+12,0.485349212,0.124884637,63333.75543
1986,9,Middle 40%,Adults,0.43445155,68377416.44,56875598.26,47730675.2,4.34E+12,0.485426341,0.126722435,63437.228
1986,10,Middle 40%,Adults,0.43533963,68434919.62,56913929.22,47800997.24,4.35E+12,0.486780761,0.128176697,63519.1065
1986,11,Middle 40%,Adults,0.43599555,68495747.34,56955030.49,47873624.15,4.36E+12,0.487152111,0.130711857,63661.84219
1986,12,Middle 40%,Adults,0.43624201,68558041.41,56997355.8,47947260.82,4.38E+12,0.486520233,0.135105795,63909.23164
1987,1,Middle 40%,Adults,0.43770489,68623798.46,57040365.88,48024849.19,4.37E+12,0.485193301,0.129789077,63609.88743
1987,2,Middle 40%,Adults,0.43873486,68692883.6,57086142.09,48104767.19,4.39E+12,0.484360483,0.135369356,63924.07076
1987,3,Middle 40%,Adults,0.43944603,68763800.86,57133439.81,48185971.09,4.42E+12,0.483853812,0.140436911,64209.38651
1987,4,Middle 40%,Adults,0.44070682,68836280.04,57182033.64,48268273.96,4.42E+12,0.481873857,0.139623878,64163.61076
1987,5,Middle 40%,Adults,0.4414764,68905107.49,57227592.74,48348019.69,4.44E+12,0.480931467,0.144896681,64460.48247
1987,6,Middle 40%,Adults,0.44282797,68964545.26,57265354.36,48421174.57,4.45E+12,0.47960715,0.145423868,64490.1644
1987,7,Middle 40%,Adults,0.44354707,69020364.42,57300114.35,48491780.36,4.46E+12,0.478710193,0.148164498,64644.46858
1987,8,Middle 40%,Adults,0.44507012,69072672.46,57331963.74,48559907.72,4.48E+12,0.47740304,0.152568216,64892.40866
1987,9,Middle 40%,Adults,0.44640636,69120925.94,57360453.3,48625169.6,4.47E+12,0.476486824,0.149833458,64738.43505
1987,10,Middle 40%,Adults,0.44773135,69171677.93,57391022.07,48692173.46,4.49E+12,0.475454078,0.152459069,64886.26339
1987,11,Middle 40%,Adults,0.44854775,69225307.36,57423983.11,48761189.66,4.50E+12,0.474912261,0.155038102,65031.46925
1987,12,Middle 40%,Adults,0.44938695,69283512.97,57460743.82,48833419.44,4.55E+12,0.474334346,0.16541233,65615.56367
1988,1,Middle 40%,Adults,0.4512082,69350292.25,57509557.39,48891234.03,4.54E+12,0.473906672,0.163396255,65502.05374
1988,2,Middle 40%,Adults,0.4518123,69420942,57561578.95,48951779.98,4.56E+12,0.473011414,0.16582353,65638.71521
1988,3,Middle 40%,Adults,0.45319477,69493332.52,57615041.72,49013556.99,4.56E+12,0.471977534,0.165484229,65619.61178
1988,4,Middle 40%,Adults,0.4550916,69568047.61,57670429.17,49076977.69,4.59E+12,0.47223452,0.170760936,65916.70328
1988,5,Middle 40%,Adults,0.456227,69637390.13,57721360.62,49136612,4.60E+12,0.472366323,0.1722975,66003.21558
1988,6,Middle 40%,Adults,0.45810625,69697285.51,57764460.6,49189581.75,4.61E+12,0.472092033,0.174682685,66137.50732
1988,7,Middle 40%,Adults,0.46038312,69753589.97,57804584.83,49240016.59,4.62E+12,0.471583278,0.176265646,66226.63188
1988,8,Middle 40%,Adults,0.46167868,69806904.26,57842232.1,49288339.02,4.62E+12,0.470424082,0.17511878,66162.06053
1988,9,Middle 40%,Adults,0.46372348,69857518.17,57877643.31,49334752.34,4.62E+12,0.469109376,0.175077535,66159.73836
1988,10,Middle 40%,Adults,0.46490204,69914297.62,57918163.94,49385517.97,4.65E+12,0.467674201,0.181899626,66543.83872
1988,11,Middle 40%,Adults,0.46575993,69976165.49,57962900.01,49439877.7,4.64E+12,0.465755487,0.177047195,66270.63501
1988,12,Middle 40%,Adults,0.46709624,70040389.54,58009587.21,49495903.06,4.65E+12,0.46522219,0.179756716,66423.18766
1989,1,Middle 40%,Adults,0.46948051,70111428.11,58064397.47,49565566.71,4.67E+12,0.466262019,0.18416183,66671.20634
1989,2,Middle 40%,Adults,0.47079867,70185859.2,58122015.57,49637637.21,4.68E+12,0.46714393,0.184420895,66685.79236
1989,3,Middle 40%,Adults,0.47206569,70261913.82,58180976.08,49710865.77,4.70E+12,0.46829201,0.188407619,66910.25464
1989,4,Middle 40%,Adults,0.4744817,70340619.98,58242129.94,49785981.33,4.71E+12,0.4698441,0.188794671,66932.04664
1989,5,Middle 40%,Adults,0.47588503,70414146.79,58298993.15,49857441.31,4.67E+12,0.468663808,0.17897106,66378.95332
1989,6,Middle 40%,Adults,0.47700831,70479173.91,58348817.72,49922889.49,4.69E+12,0.469325157,0.182140222,66557.38486
1989,7,Middle 40%,Adults,0.47863436,70538673.3,58394065.4,49984424.8,4.71E+12,0.469352433,0.185506816,66746.93233
1989,8,Middle 40%,Adults,0.47899336,70593378.57,58435344.4,50042562.72,4.71E+12,0.469481461,0.185720425,66758.95908
1989,9,Middle 40%,Adults,0.48017976,70649001.48,58477383.25,50101349.86,4.71E+12,0.469841344,0.185270494,66733.62687
1989,10,Middle 40%,Adults,0.48199564,70720084.62,58532218.12,50171103.97,4.74E+12,0.471439897,0.189311402,66961.13987
1989,11,Middle 40%,Adults,0.4826774,70811506.18,58603883.61,50255299.79,4.72E+12,0.470694146,0.184278345,66677.76644
1989,12,Middle 40%,Adults,0.48338011,70897295.68,58670884.46,50335515.46,4.74E+12,0.470656065,0.186493459,66802.48275
1990,1,Middle 40%,Adults,0.48602906,70987405.82,58737727.38,50412056.35,4.76E+12,0.470291471,0.189751546,66985.92102
1990,2,Middle 40%,Adults,0.48778051,71082056.4,58808323.97,50491826.98,4.78E+12,0.470257987,0.193459637,67194.69562
1990,3,Middle 40%,Adults,0.48985723,71182469.89,58883684.03,50575698.3,4.79E+12,0.470195745,0.194493794,67252.92119
1990,4,Middle 40%,Adults,0.49176529,71283320.15,58959400.37,50659888.13,4.80E+12,0.468927247,0.195179193,67291.51084
1990,5,Middle 40%,Adults,0.49318466,71380828.82,59032348.13,50741710.79,4.79E+12,0.469487366,0.192246764,67126.40791
1990,6,Middle 40%,Adults,0.49510068,71474803.8,59102369.57,50821027.92,4.79E+12,0.469517541,0.190930446,67052.29599
1990,7,Middle 40%,Adults,0.49548501,71564734.11,59169043.37,50897474.21,4.81E+12,0.470221421,0.192825229,67158.97688
1990,8,Middle 40%,Adults,0.4977327,71648818.23,59230881.56,50969765.97,4.78E+12,0.470310996,0.184510763,66690.85213
1990,9,Middle 40%,Adults,0.49952921,71728586.77,59289151.18,51038989.24,4.79E+12,0.470810306,0.186354379,66794.65225
1990,10,Middle 40%,Adults,0.50091821,71812547.21,59350884.8,51111196.81,4.76E+12,0.470309618,0.178380626,66345.71046
1990,11,Middle 40%,Adults,0.50102794,71901869.04,59417047.49,51187223.43,4.79E+12,0.471026012,0.182060318,66552.88607
1990,12,Middle 40%,Adults,0.50190991,71994423.11,59485878.35,51265555.75,4.81E+12,0.471063986,0.186515715,66803.73586
1991,1,Middle 40%,Adults,0.50518328,72089049.71,59555052.38,51346403.92,4.75E+12,0.469353104,0.169781488,65861.55792
1991,2,Middle 40%,Adults,0.50638664,72186212,59626319.24,51429061.16,4.75E+12,0.469275477,0.167610445,65739.32291
1991,3,Middle 40%,Adults,0.50701302,72287621.2,59701091.24,51514748.34,4.75E+12,0.46985849,0.167987103,65760.52967
1991,4,Middle 40%,Adults,0.50804037,72387457.61,59774561.14,51599319.41,4.76E+12,0.470429226,0.16707782,65709.33485
1991,5,Middle 40%,Adults,0.51030844,72480691.64,59842576.93,51679187.35,4.76E+12,0.471317017,0.166333504,65667.428
1991,6,Middle 40%,Adults,0.51138991,72563370.19,59901877.75,51751529.16,4.79E+12,0.471565666,0.171266143,65945.14762
1991,7,Middle 40%,Adults,0.51247531,72640007.95,59956193.87,51819559.68,4.79E+12,0.47278075,0.170324732,65892.14393
1991,8,Middle 40%,Adults,0.51375961,72714074.06,60008390.47,51885751.03,4.80E+12,0.473210313,0.171626652,65965.44517
1991,9,Middle 40%,Adults,0.51545328,72788318.52,60060737.63,51952064.59,4.81E+12,0.473518122,0.174572879,66131.32495
1991,10,Middle 40%,Adults,0.51615834,72869933.34,60119168.83,52023635.04,4.81E+12,0.474172715,0.172543749,66017.07998
1991,11,Middle 40%,Adults,0.51692933,72956378.88,60181586.41,52098652.86,4.83E+12,0.474676604,0.176776387,66255.38785
1991,12,Middle 40%,Adults,0.51774937,73044001.48,60244975.15,52174510.91,4.87E+12,0.474395064,0.184184171,66672.46419
1992,1,Middle 40%,Adults,0.51787442,73132771.55,60314016.13,52260320.2,4.90E+12,0.473874356,0.19020712,67011.57095
1992,2,Middle 40%,Adults,0.51881599,73225230.4,60386098.45,52348770.19,4.94E+12,0.474265085,0.198631984,67485.91139
1992,3,Middle 40%,Adults,0.51991129,73318424.98,60458786.37,52437752.2,4.95E+12,0.473993743,0.198518034,67479.49572
1992,4,Middle 40%,Adults,0.52136523,73407031.39,60527689.95,52523457.57,4.95E+12,0.47342969,0.197862265,67442.57436
1992,5,Middle 40%,Adults,0.52195513,73490899.29,60592686.01,52605774.5,4.97E+12,0.472982103,0.200565706,67594.78466
1992,6,Middle 40%,Adults,0.52264029,73567383.85,60651594.88,52682804.64,4.98E+12,0.473326708,0.203321042,67749.91686
1992,7,Middle 40%,Adults,0.52397305,73640492.92,60707721.79,52757412.63,4.97E+12,0.472781041,0.198054402,67453.3921
1992,8,Middle 40%,Adults,0.5244357,73709497.84,60760466.66,52829073.16,4.99E+12,0.473543187,0.203415283,67755.22283
1992,9,Middle 40%,Adults,0.5252071,73773671.9,60809231.16,52897261.48,4.97E+12,0.472994938,0.197507682,67422.61044
1992,10,Middle 40%,Adults,0.52712995,73840111.95,60859865.41,52967063.99,4.95E+12,0.470602148,0.191399778,67078.72055
1992,11,Middle 40%,Adults,0.5281992,73910685.74,60913908.34,53039823.12,4.96E+12,0.469796822,0.19103054,67057.9315
1992,12,Middle 40%,Adults,0.52911568,73983787.71,60970036.11,53114389.92,4.95E+12,0.468827753,0.189524837,66973.15676
1993,1,Middle 40%,Adults,0.53037035,74059700.1,61027521.57,53174284.03,4.96E+12,0.469705102,0.190257117,67014.38594
1993,2,Middle 40%,Adults,0.53104186,74139240.4,61087996.24,53236783.31,5.00E+12,0.47082139,0.197286245,67410.14299
1993,3,Middle 40%,Adults,0.53192466,74219531.98,61149089.32,53299822.72,4.99E+12,0.470990864,0.193045413,67171.37381
1993,4,Middle 40%,Adults,0.533041,74297554.99,61208312.84,53361233.53,5.05E+12,0.47120268,0.206072732,67904.84371
1993,5,Middle 40%,Adults,0.53466803,74370529.79,61263377.51,53419018.68,5.06E+12,0.471195472,0.207626442,67992.32141
1993,6,Middle 40%,Adults,0.53510362,74437513.53,61313507.74,53472499.8,5.04E+12,0.470961086,0.202868408,67724.43244
1993,7,Middle 40%,Adults,0.53647423,74501977.55,61361563.81,53524169.47,5.06E+12,0.471935095,0.206202183,67912.13214
1993,8,Middle 40%,Adults,0.53765255,74561090.77,61405214.69,53571993.04,5.08E+12,0.472627368,0.209864394,68118.32356
1993,9,Middle 40%,Adults,0.53820795,74618047.4,61447091.84,53618264.62,5.07E+12,0.471738496,0.207226487,67969.80295
1993,10,Middle 40%,Adults,0.53962809,74685335.76,61497478.84,53671958.39,5.10E+12,0.472143886,0.213770073,68338.22283
1993,11,Middle 40%,Adults,0.54060149,74755399.46,61550152.03,53727645.69,5.13E+12,0.471621751,0.218366417,68597.00821
1993,12,Middle 40%,Adults,0.54090381,74825140.43,61602560.23,53783100.27,5.15E+12,0.470800823,0.223249597,68871.94318
1994,1,Middle 40%,Adults,0.5414862,74900843.44,61663033.37,53849345.5,5.19E+12,0.472090273,0.230207213,69263.674
1994,2,Middle 40%,Adults,0.54294658,74978874,61725422.32,53917266.39,5.19E+12,0.471907201,0.230004306,69252.24986
1994,3,Middle 40%,Adults,0.54444909,75059087.51,61789607.89,53986760.04,5.21E+12,0.471517762,0.23182936,69355.00482
1994,4,Middle 40%,Adults,0.54489118,75139139.01,61853659.57,54056140.49,5.26E+12,0.471978944,0.243801832,70029.08432
1994,5,Middle 40%,Adults,0.54542083,75214959.41,61914227.85,54122479.63,5.28E+12,0.471738828,0.24742861,70233.28076
1994,6,Middle 40%,Adults,0.54643494,75285529.34,61970473.94,54185041.81,5.28E+12,0.471235515,0.245972249,70151.28408
1994,7,Middle 40%,Adults,0.54777622,75354086.13,62025062.94,54246155.07,5.31E+12,0.471701402,0.250865101,70426.76358
1994,8,Middle 40%,Adults,0.54885387,75419944.07,62077430.59,54305324.72,5.31E+12,0.470960308,0.251217473,70446.603
1994,9,Middle 40%,Adults,0.54949909,75483864.6,62128203.81,54363097.88,5.34E+12,0.471320333,0.257221,70784.61624
1994,10,Middle 40%,Adults,0.55066299,75552245.94,62182648.72,54424082.62,5.39E+12,0.471523053,0.26623134,71291.92045
1994,11,Middle 40%,Adults,0.55192834,75623297.59,62239291.41,54486990.96,5.38E+12,0.471852705,0.264459882,71192.183
1994,12,Middle 40%,Adults,0.55247653,75695489.01,62296872.05,54550721.13,5.42E+12,0.47351873,0.271343541,71579.74982
1995,1,Middle 40%,Adults,0.55375725,75773721.01,62362426.14,54612831,5.41E+12,0.471808366,0.267544341,71365.84559
1995,2,Middle 40%,Adults,0.5547303,75853068,62428898.09,54675745.47,5.42E+12,0.472499192,0.269114469,71454.24766
1995,3,Middle 40%,Adults,0.55556589,75935015.86,62497510.88,54740535.91,5.43E+12,0.472760853,0.271090643,71565.51109
1995,4,Middle 40%,Adults,0.55666786,76018587.72,62567460.61,54806498.64,5.43E+12,0.471856122,0.268615675,71426.1643
1995,5,Middle 40%,Adults,0.55737674,76094962.92,62631487.35,54867273.99,5.43E+12,0.471391381,0.267848177,71382.9523
1995,6,Middle 40%,Adults,0.55799055,76161094.37,62687082.72,54920663.04,5.47E+12,0.471795194,0.274742737,71771.13288
1995,7,Middle 40%,Adults,0.55896962,76220114.71,62736824.75,54968922.71,5.48E+12,0.471187815,0.27700395,71898.44473
1995,8,Middle 40%,Adults,0.56039101,76277253.85,62785017.95,55015823.55,5.49E+12,0.470472883,0.277230339,71911.19098
1995,9,Middle 40%,Adults,0.56091321,76337483.81,62835754.85,55064951.64,5.50E+12,0.469609793,0.278895189,72004.92612
1995,10,Middle 40%,Adults,0.56243849,76403905.26,62891587.89,55118544.54,5.50E+12,0.469159309,0.278166298,71963.88772
1995,11,Middle 40%,Adults,0.56244266,76473944.86,62950399.08,55174746.99,5.51E+12,0.468261724,0.279844986,72058.40199
1995,12,Middle 40%,Adults,0.56349128,76547491.71,63012097.31,55233479.79,5.52E+12,0.467961886,0.280643258,72103.34665
1996,1,Middle 40%,Adults,0.56467164,76625277.85,63080981.98,55320962.16,5.52E+12,0.467099415,0.279443718,72035.80961
1996,2,Middle 40%,Adults,0.56529087,76708085.2,63154001.38,55412076.77,5.56E+12,0.465922015,0.287670326,72498.98779
1996,3,Middle 40%,Adults,0.56653178,76795591,63230890.73,55506596.49,5.57E+12,0.46481478,0.288751099,72559.83794
1996,4,Middle 40%,Adults,0.56756568,76882610.24,63307381.4,55600777.25,5.58E+12,0.464253108,0.288755067,72560.06133
1996,5,Middle 40%,Adults,0.56809682,76968689.73,63383100.1,55694290.5,5.61E+12,0.464362083,0.294670667,72893.12406
1996,6,Middle 40%,Adults,0.56785661,77048142.67,63453363.27,55783017.81,5.63E+12,0.463428848,0.298982779,73135.90652
1996,7,Middle 40%,Adults,0.56904483,77119009.26,63516555.53,55865531.41,5.61E+12,0.462311869,0.29208124,72747.33302
1996,8,Middle 40%,Adults,0.56939793,77186705.6,63577136.39,55945746.52,5.65E+12,0.463313948,0.299591016,73170.15176
1996,9,Middle 40%,Adults,0.57065451,77255300.11,63638456.59,56026609.8,5.67E+12,0.462869443,0.304434822,73442.86986
1996,10,Middle 40%,Adults,0.57186466,77329485.97,63704382.57,56111527.77,5.68E+12,0.461539144,0.304799996,73463.43004
1996,11,Middle 40%,Adults,0.57273436,77407426.41,63773402.12,56199173.67,5.71E+12,0.461401392,0.309758897,73742.62834
1996,12,Middle 40%,Adults,0.57362366,77487849.77,63844468.17,56288628.22,5.71E+12,0.460046721,0.309726084,73740.78089
1997,1,Middle 40%,Adults,0.57497644,77573066.59,63925727.17,56354853.37,5.73E+12,0.460105745,0.310808548,73801.72626
1997,2,Middle 40%,Adults,0.57646787,77664733.6,64012303.94,56425765.36,5.74E+12,0.459740981,0.313091639,73930.26983
1997,3,Middle 40%,Adults,0.57702398,77760349.75,64102139.47,56499548.01,5.77E+12,0.459251477,0.316849809,74141.86402
1997,4,Middle 40%,Adults,0.57721013,77851903.54,64188629.97,56570380.51,5.78E+12,0.459090243,0.31932352,74281.13998
1997,5,Middle 40%,Adults,0.57687747,77936789.78,64269625.37,56636368.98,5.80E+12,0.457723649,0.322210224,74443.66845
1997,6,Middle 40%,Adults,0.57788152,78013890.93,64344201.11,56696700.15,5.83E+12,0.457789396,0.327499007,74741.43991
1997,7,Middle 40%,Adults,0.57880276,78087996.28,64416304.7,56754853.62,5.86E+12,0.457314911,0.332185168,75005.28222
1997,8,Middle 40%,Adults,0.57959998,78157053.95,64484241.95,56809337.46,5.87E+12,0.455858996,0.334999871,75163.75689
1997,9,Middle 40%,Adults,0.58108145,78219620.27,64546819.41,56859101.41,5.88E+12,0.455492869,0.336054866,75223.15569
1997,10,Middle 40%,Adults,0.58166647,78288464.05,64614572.99,56913426.98,5.90E+12,0.454808893,0.33952659,75418.6222
1997,11,Middle 40%,Adults,0.58171761,78365403.93,64689006.57,56973637.4,5.93E+12,0.454294541,0.343733747,75655.49547
1997,12,Middle 40%,Adults,0.58181816,78444565.71,64765273.69,57035462.97,5.95E+12,0.454941212,0.347242618,75853.05349
1998,1,Middle 40%,Adults,0.58252841,78526872.87,64838466.97,57110030.88,5.97E+12,0.455148615,0.350723732,76049.04869
1998,2,Middle 40%,Adults,0.58250868,78613576,64915290.58,57187797.65,6.00E+12,0.455378609,0.355178672,76299.8727
1998,3,Middle 40%,Adults,0.58273238,78703563.26,64994827.22,57267956.72,6.02E+12,0.454890083,0.358188637,76469.34108
1998,4,Middle 40%,Adults,0.58343327,78791779.07,65072902.22,57346830.34,6.03E+12,0.454076173,0.359949553,76568.48496
1998,5,Middle 40%,Adults,0.58434761,78876770.47,65148315.14,57423359.71,6.06E+12,0.453708442,0.364749463,76838.73164
1998,6,Middle 40%,Adults,0.58409631,78956430.75,65219325.18,57496008.94,6.08E+12,0.452466276,0.367682993,77003.89655
1998,7,Middle 40%,Adults,0.58590662,79034731.1,65289211.81,57567667.61,6.09E+12,0.451810604,0.368138915,77029.56609
